No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
43455,2014,12,16,14,23,-20,0,1030,NW,271.33,0,0
43456,2014,12,16,15,13,-21,-1,1030,NW,280.27,0,0
43457,2014,12,16,16,8,-20,-1,1030,NW,286.08,0,0
43458,2014,12,16,17,10,-20,-3,1030,NW,290.1,0,0
43459,2014,12,16,18,11,-20,-3,1031,NW,294.12,0,0
43460,2014,12,16,19,12,-21,-5,1031,NW,298.14,0,0
43461,2014,12,16,20,14,-19,-5,1031,NW,303.06,0,0
43462,2014,12,16,21,14,-20,-5,1031,NW,307.08,0,0
43463,2014,12,16,22,10,-20,-3,1031,NW,310.21,0,0
43464,2014,12,16,23,8,-18,-3,1030,NW,313.34,0,0
43465,2014,12,17,0,9,-17,-3,1030,NW,318.26,0,0
43466,2014,12,17,1,9,-18,-3,1029,NW,321.39,0,0
43467,2014,12,17,2,8,-16,-7,1029,SE,0.89,0,0
43468,2014,12,17,3,17,-16,-8,1029,SE,1.78,0,0
43469,2014,12,17,4,30,-16,-7,1028,SE,5.8,0,0
43470,2014,12,17,5,43,-18,-6,1028,SE,9.82,0,0
43471,2014,12,17,6,57,-17,-7,1028,SE,11.61,0,0
43472,2014,12,17,7,65,-18,-8,1028,cv,0.89,0,0
43473,2014,12,17,8,80,-16,-9,1029,cv,1.78,0,0
43474,2014,12,17,9,88,-15,-6,1029,cv,2.67,0,0
43475,2014,12,17,10,96,-16,-3,1030,NE,1.79,0,0
43476,2014,12,17,11,121,-16,-1,1030,NE,3.58,0,0
43477,2014,12,17,12,152,-17,0,1029,cv,0.89,0,0
43478,2014,12,17,13,172,-17,2,1028,SE,1.79,0,0
43479,2014,12,17,14,128,-16,4,1027,SE,3.58,0,0
43480,2014,12,17,15,77,-17,5,1027,SE,7.6,0,0
43481,2014,12,17,16,65,-16,4,1027,SE,9.39,0,0
43482,2014,12,17,17,79,-16,1,1028,cv,0.89,0,0
43483,2014,12,17,18,93,-14,0,1028,NE,1.79,0,0
43484,2014,12,17,19,104,-15,-2,1029,NE,3.58,0,0
43485,2014,12,17,20,202,-15,-3,1029,cv,0.89,0,0
43486,2014,12,17,21,245,-14,-4,1030,cv,1.78,0,0
43487,2014,12,17,22,225,-14,-3,1030,cv,2.67,0,0
43488,2014,12,17,23,180,-14,-6,1030,NW,1.79,0,0
43489,2014,12,18,0,180,-13,-6,1030,NE,1.79,0,0
43490,2014,12,18,1,170,-13,-7,1030,NW,0.89,0,0
43491,2014,12,18,2,160,-13,-7,1030,NW,2.68,0,0
43492,2014,12,18,3,146,-14,-9,1031,NW,4.47,0,0
43493,2014,12,18,4,125,-14,-8,1030,NW,7.6,0,0
43494,2014,12,18,5,130,-13,-6,1031,NW,8.49,0,0
43495,2014,12,18,6,138,-14,-7,1031,NW,10.28,0,0
43496,2014,12,18,7,147,-14,-9,1031,NW,12.07,0,0
43497,2014,12,18,8,135,-13,-7,1031,NW,13.86,0,0
43498,2014,12,18,9,136,-12,-4,1031,NW,16.99,0,0
43499,2014,12,18,10,124,-12,-2,1031,NE,1.79,0,0
43500,2014,12,18,11,135,-12,0,1031,NW,1.79,0,0
43501,2014,12,18,12,132,-10,1,1029,NE,1.79,0,0
43502,2014,12,18,13,133,-9,2,1028,SE,1.79,0,0
43503,2014,12,18,14,142,-7,2,1027,SE,3.58,0,0
43504,2014,12,18,15,163,-7,2,1026,SE,5.37,0,0
43505,2014,12,18,16,166,-7,1,1026,SE,7.16,0,0
43506,2014,12,18,17,189,-6,-1,1026,cv,0.89,0,0
43507,2014,12,18,18,202,-6,-1,1025,cv,1.78,0,0
43508,2014,12,18,19,228,-6,-1,1026,cv,2.67,0,0
43509,2014,12,18,20,240,-7,-2,1025,cv,3.12,0,0
43510,2014,12,18,21,235,-7,-4,1025,NE,0.89,0,0
43511,2014,12,18,22,252,-7,-5,1024,NW,1.79,0,0
43512,2014,12,18,23,254,-6,-4,1024,cv,0.89,0,0
43513,2014,12,19,0,274,-7,-5,1024,NW,0.89,0,0
43514,2014,12,19,1,253,-8,-5,1023,NW,2.68,0,0
43515,2014,12,19,2,248,-8,-6,1022,NW,5.81,0,0
43516,2014,12,19,3,219,-8,-5,1022,NW,7.6,0,0
43517,2014,12,19,4,199,-9,-6,1022,NW,9.39,0,0
43518,2014,12,19,5,198,-8,-6,1022,NW,10.28,0,0
43519,2014,12,19,6,204,-8,-5,1022,NW,15.2,0,0
43520,2014,12,19,7,66,-12,0,1023,NW,22.35,0,0
43521,2014,12,19,8,22,-15,1,1023,NW,30.4,0,0
43522,2014,12,19,9,19,-15,3,1024,NW,39.34,0,0
43523,2014,12,19,10,16,-15,3,1025,NW,46.49,0,0
43524,2014,12,19,11,11,-15,5,1024,NW,55.43,0,0
43525,2014,12,19,12,17,-16,5,1024,NW,64.37,0,0
43526,2014,12,19,13,15,-17,5,1023,NW,75.55,0,0
43527,2014,12,19,14,14,-17,5,1023,NW,86.73,0,0
43528,2014,12,19,15,12,-17,4,1024,NW,98.8,0,0
43529,2014,12,19,16,7,-19,3,1025,NW,110.87,0,0
43530,2014,12,19,17,7,-20,2,1026,NW,120.7,0,0
43531,2014,12,19,18,15,-20,1,1027,NW,129.64,0,0
43532,2014,12,19,19,7,-20,0,1028,NW,140.82,0,0
43533,2014,12,19,20,10,-18,-1,1029,NW,150.65,0,0
43534,2014,12,19,21,8,-18,-1,1030,NW,159.59,0,0
43535,2014,12,19,22,12,-18,-2,1030,NW,169.42,0,0
43536,2014,12,19,23,11,-18,-2,1031,NW,176.57,0,0
43537,2014,12,20,0,9,-18,-3,1031,NW,183.72,0,0
43538,2014,12,20,1,14,-18,-3,1031,NW,189.53,0,0
43539,2014,12,20,2,8,-18,-3,1031,NW,194.45,0,0
43540,2014,12,20,3,12,-18,-4,1031,NW,200.26,0,0
43541,2014,12,20,4,11,-18,-4,1031,NW,207.41,0,0
43542,2014,12,20,5,12,-19,-5,1030,NW,212.33,0,0
43543,2014,12,20,6,15,-19,-7,1030,NW,215.46,0,0
43544,2014,12,20,7,12,-18,-4,1030,NW,220.38,0,0
43545,2014,12,20,8,NA,-18,-4,1031,NW,225.3,0,0
43546,2014,12,20,9,NA,-17,-4,1031,NW,228.43,0,0
43547,2014,12,20,10,NA,-18,-2,1031,NW,233.35,0,0
43548,2014,12,20,11,NA,-17,-1,1031,NW,239.16,0,0
43549,2014,12,20,12,NA,-18,0,1030,NW,244.97,0,0
43550,2014,12,20,13,NA,-19,1,1029,NW,249.89,0,0
43551,2014,12,20,14,NA,-20,1,1029,NW,257.04,0,0
43552,2014,12,20,15,NA,-20,2,1028,NW,262.85,0,0
43553,2014,12,20,16,NA,-21,1,1028,NW,270,0,0
43554,2014,12,20,17,12,-20,1,1028,NW,274.92,0,0
43555,2014,12,20,18,14,-19,0,1029,NW,278.94,0,0
43556,2014,12,20,19,10,-18,0,1030,NW,282.96,0,0
43557,2014,12,20,20,7,-18,-1,1030,NW,286.98,0,0
43558,2014,12,20,21,8,-19,-2,1031,NW,294.13,0,0
43559,2014,12,20,22,6,-19,-3,1032,NW,302.18,0,0
43560,2014,12,20,23,4,-19,-3,1032,NW,312.01,0,0
43561,2014,12,21,0,4,-20,-3,1032,NW,321.84,0,0
43562,2014,12,21,1,7,-20,-4,1032,NW,329.89,0,0
43563,2014,12,21,2,6,-20,-4,1032,NW,339.72,0,0
43564,2014,12,21,3,8,-20,-4,1032,NW,349.55,0,0
43565,2014,12,21,4,7,-20,-5,1031,NW,355.36,0,0
43566,2014,12,21,5,6,-19,-5,1031,NW,360.28,0,0
43567,2014,12,21,6,9,-20,-5,1030,NW,365.2,0,0
43568,2014,12,21,7,9,-19,-5,1030,NW,369.22,0,0
43569,2014,12,21,8,9,-19,-5,1030,NW,372.35,0,0
43570,2014,12,21,9,8,-19,-3,1030,NW,375.48,0,0
43571,2014,12,21,10,11,-20,-2,1030,NW,381.29,0,0
43572,2014,12,21,11,17,-19,-1,1029,NW,388.44,0,0
43573,2014,12,21,12,21,-19,0,1027,NW,396.49,0,0
43574,2014,12,21,13,12,-18,1,1026,NW,406.32,0,0
43575,2014,12,21,14,20,-18,2,1025,NW,416.15,0,0
43576,2014,12,21,15,15,-18,2,1025,NW,425.09,0,0
43577,2014,12,21,16,13,-17,2,1024,NW,433.14,0,0
43578,2014,12,21,17,14,-17,2,1024,NW,437.16,0,0
43579,2014,12,21,18,20,-17,1,1024,NW,441.18,0,0
43580,2014,12,21,19,32,-19,1,1024,SE,4.92,0,0
43581,2014,12,21,20,33,-19,0,1024,SE,8.05,0,0
43582,2014,12,21,21,46,-17,-2,1023,SE,9.84,0,0
43583,2014,12,21,22,53,-16,-1,1023,SE,11.63,0,0
43584,2014,12,21,23,64,-15,-3,1023,cv,0.89,0,0
43585,2014,12,22,0,53,-16,-4,1023,cv,1.78,0,0
43586,2014,12,22,1,72,-16,-5,1023,cv,2.67,0,0
43587,2014,12,22,2,85,-15,-7,1023,cv,3.56,0,0
43588,2014,12,22,3,95,-14,-6,1024,cv,4.45,0,0
43589,2014,12,22,4,98,-15,-8,1024,cv,5.34,0,0
43590,2014,12,22,5,105,-14,-9,1024,NW,3.13,0,0
43591,2014,12,22,6,117,-13,-6,1024,SE,3.13,0,0
43592,2014,12,22,7,117,-13,-8,1024,NE,1.79,0,0
43593,2014,12,22,8,126,-13,-8,1025,NE,3.58,0,0
43594,2014,12,22,9,145,-13,-4,1026,NE,5.37,0,0
43595,2014,12,22,10,136,-13,1,1026,NW,3.13,0,0
43596,2014,12,22,11,95,-13,4,1025,cv,0.89,0,0
43597,2014,12,22,12,80,-13,6,1024,cv,1.78,0,0
43598,2014,12,22,13,51,-14,8,1023,cv,3.57,0,0
43599,2014,12,22,14,67,-14,9,1022,SE,3.13,0,0
43600,2014,12,22,15,71,-14,9,1022,SE,7.15,0,0
43601,2014,12,22,16,63,-14,8,1022,SE,10.28,0,0
43602,2014,12,22,17,80,-13,7,1022,SE,13.41,0,0
43603,2014,12,22,18,75,-13,6,1022,SE,17.43,0,0
43604,2014,12,22,19,87,-12,2,1022,cv,0.89,0,0
43605,2014,12,22,20,105,-12,-1,1022,SE,1.79,0,0
43606,2014,12,22,21,125,-12,-4,1022,cv,0.89,0,0
43607,2014,12,22,22,115,-11,-4,1023,cv,1.78,0,0
43608,2014,12,22,23,123,-11,-4,1023,cv,2.67,0,0
43609,2014,12,23,0,142,-12,-5,1022,NE,0.89,0,0
43610,2014,12,23,1,178,-12,-6,1022,NE,1.78,0,0
43611,2014,12,23,2,163,-11,-5,1022,NE,3.57,0,0
43612,2014,12,23,3,162,-12,-7,1022,NW,3.13,0,0
43613,2014,12,23,4,145,-12,-7,1021,NW,4.92,0,0
43614,2014,12,23,5,114,-13,-7,1021,NW,6.71,0,0
43615,2014,12,23,6,84,-12,-5,1021,NW,7.6,0,0
43616,2014,12,23,7,102,-12,-8,1021,NW,9.39,0,0
43617,2014,12,23,8,82,-12,-6,1021,NW,12.52,0,0
43618,2014,12,23,9,88,-10,-3,1021,NW,14.31,0,0
43619,2014,12,23,10,90,-12,0,1021,NW,16.1,0,0
43620,2014,12,23,11,88,-11,4,1021,NW,19.23,0,0
43621,2014,12,23,12,95,-13,6,1020,NW,21.02,0,0
43622,2014,12,23,13,81,-14,9,1019,NW,24.15,0,0
43623,2014,12,23,14,89,-15,9,1018,NW,25.94,0,0
43624,2014,12,23,15,95,-18,11,1018,NW,29.96,0,0
43625,2014,12,23,16,57,-16,8,1019,NW,31.75,0,0
43626,2014,12,23,17,62,-14,4,1019,SE,0.89,0,0
43627,2014,12,23,18,234,-14,2,1020,cv,0.89,0,0
43628,2014,12,23,19,118,-14,2,1021,NW,1.79,0,0
43629,2014,12,23,20,108,-16,5,1022,NW,5.81,0,0
43630,2014,12,23,21,33,-14,-2,1022,NW,7.6,0,0
43631,2014,12,23,22,21,-13,-1,1023,NW,11.62,0,0
43632,2014,12,23,23,14,-14,-2,1024,NE,1.79,0,0
43633,2014,12,24,0,13,-15,2,1025,cv,0.89,0,0
43634,2014,12,24,1,9,-14,-3,1026,NW,3.13,0,0
43635,2014,12,24,2,10,-16,0,1027,NW,7.15,0,0
43636,2014,12,24,3,11,-14,-5,1028,NW,11.17,0,0
43637,2014,12,24,4,9,-15,-3,1029,NW,15.19,0,0
43638,2014,12,24,5,15,-14,-5,1030,NW,20.11,0,0
43639,2014,12,24,6,13,-14,-5,1031,NW,24.13,0,0
43640,2014,12,24,7,12,-15,-6,1032,NW,27.26,0,0
43641,2014,12,24,8,11,-13,-2,1033,NW,29.05,0,0
43642,2014,12,24,9,18,-14,0,1033,NE,1.79,0,0
43643,2014,12,24,10,17,-14,1,1034,NE,6.71,0,0
43644,2014,12,24,11,11,-15,3,1034,NE,11.63,0,0
43645,2014,12,24,12,12,-15,4,1034,NW,4.92,0,0
43646,2014,12,24,13,14,-15,5,1033,NW,12.07,0,0
43647,2014,12,24,14,14,-15,5,1032,NW,17.88,0,0
43648,2014,12,24,15,12,-15,5,1032,NW,25.03,0,0
43649,2014,12,24,16,16,-15,5,1032,NW,30.84,0,0
43650,2014,12,24,17,16,-14,4,1032,NW,37.99,0,0
43651,2014,12,24,18,12,-14,3,1032,NW,45.14,0,0
43652,2014,12,24,19,20,-14,3,1033,NW,50.06,0,0
43653,2014,12,24,20,23,-14,2,1033,NW,54.98,0,0
43654,2014,12,24,21,16,-14,3,1033,NW,59.9,0,0
43655,2014,12,24,22,17,-14,2,1034,NW,65.71,0,0
43656,2014,12,24,23,18,-14,2,1034,NW,70.63,0,0
43657,2014,12,25,0,20,-14,2,1033,NW,75.55,0,0
43658,2014,12,25,1,22,-14,1,1033,NW,79.57,0,0
43659,2014,12,25,2,22,-14,1,1034,NW,84.49,0,0
43660,2014,12,25,3,10,-13,-3,1034,NW,88.51,0,0
43661,2014,12,25,4,14,-14,-3,1034,NW,91.64,0,0
43662,2014,12,25,5,14,-14,-7,1034,NW,94.77,0,0
43663,2014,12,25,6,18,-13,-5,1034,NE,1.79,0,0
43664,2014,12,25,7,13,-13,-3,1034,NE,3.58,0,0
43665,2014,12,25,8,18,-13,-3,1034,NE,6.71,0,0
43666,2014,12,25,9,27,-14,0,1035,NE,10.73,0,0
43667,2014,12,25,10,38,-14,2,1035,NE,13.86,0,0
43668,2014,12,25,11,25,-14,5,1035,NW,4.02,0,0
43669,2014,12,25,12,16,-13,7,1033,NW,7.15,0,0
43670,2014,12,25,13,16,-14,7,1032,NW,10.28,0,0
43671,2014,12,25,14,9,-14,6,1031,NE,1.79,0,0
43672,2014,12,25,15,8,-14,6,1031,NE,3.58,0,0
43673,2014,12,25,16,18,-14,5,1031,SE,1.79,0,0
43674,2014,12,25,17,31,-13,3,1032,cv,0.89,0,0
43675,2014,12,25,18,38,-13,-1,1032,cv,1.78,0,0
43676,2014,12,25,19,49,-11,-1,1032,cv,2.67,0,0
43677,2014,12,25,20,52,-11,-2,1032,SE,1.79,0,0
43678,2014,12,25,21,50,-11,0,1033,cv,0.89,0,0
43679,2014,12,25,22,51,-12,-3,1033,SE,0.89,0,0
43680,2014,12,25,23,69,-11,-2,1033,SE,2.68,0,0
43681,2014,12,26,0,93,-11,-3,1033,SE,4.47,0,0
43682,2014,12,26,1,94,-11,-3,1034,cv,0.89,0,0
43683,2014,12,26,2,147,-10,-4,1034,cv,1.78,0,0
43684,2014,12,26,3,226,-10,-3,1033,SE,0.89,0,0
43685,2014,12,26,4,179,-11,-6,1033,NW,0.89,0,0
43686,2014,12,26,5,153,-11,-7,1032,NW,1.78,0,0
43687,2014,12,26,6,133,-11,-7,1032,NW,2.67,0,0
43688,2014,12,26,7,127,-11,-6,1032,NW,4.46,0,0
43689,2014,12,26,8,119,-11,-6,1033,cv,0.45,0,0
43690,2014,12,26,9,111,-9,-4,1033,NE,0.89,0,0
43691,2014,12,26,10,118,-9,-2,1033,NE,1.78,0,0
43692,2014,12,26,11,116,-8,-1,1033,SE,1.79,0,0
43693,2014,12,26,12,131,-9,0,1032,cv,0.89,0,0
43694,2014,12,26,13,152,-9,2,1031,cv,1.78,0,0
43695,2014,12,26,14,163,-9,2,1030,cv,2.67,0,0
43696,2014,12,26,15,171,-9,2,1030,cv,3.56,0,0
43697,2014,12,26,16,198,-9,2,1030,cv,4.45,0,0
43698,2014,12,26,17,234,-9,-1,1030,cv,4.9,0,0
43699,2014,12,26,18,260,-8,-3,1030,NE,0.89,0,0
43700,2014,12,26,19,271,-9,-3,1031,cv,0.89,0,0
43701,2014,12,26,20,244,-8,-3,1031,NW,1.79,0,0
43702,2014,12,26,21,242,-9,-4,1031,cv,0.89,0,0
43703,2014,12,26,22,210,-9,-4,1030,cv,1.34,0,0
43704,2014,12,26,23,194,-10,-5,1030,cv,2.23,0,0
43705,2014,12,27,0,163,-10,-5,1030,NW,1.79,0,0
43706,2014,12,27,1,194,-10,-5,1030,NW,3.58,0,0
43707,2014,12,27,2,187,-10,-5,1030,NW,5.37,0,0
43708,2014,12,27,3,216,-11,-6,1030,NW,7.16,0,0
43709,2014,12,27,4,225,-11,-6,1030,NW,8.95,0,0
43710,2014,12,27,5,199,-11,-7,1029,NW,10.74,0,0
43711,2014,12,27,6,207,-10,-7,1029,NW,12.53,0,0
43712,2014,12,27,7,227,-10,-6,1029,NW,13.42,0,0
43713,2014,12,27,8,259,-11,-7,1029,NW,16.55,0,0
43714,2014,12,27,9,182,-9,-3,1030,NW,19.68,0,0
43715,2014,12,27,10,185,-9,-2,1030,NW,22.81,0,0
43716,2014,12,27,11,191,-10,1,1030,NW,25.94,0,0
43717,2014,12,27,12,194,-10,3,1029,NW,27.73,0,0
43718,2014,12,27,13,194,-10,4,1027,cv,0.89,0,0
43719,2014,12,27,14,192,-10,6,1026,cv,1.78,0,0
43720,2014,12,27,15,208,-10,5,1026,SE,3.13,0,0
43721,2014,12,27,16,224,-9,5,1025,SE,6.26,0,0
43722,2014,12,27,17,249,-9,4,1025,SE,10.28,0,0
43723,2014,12,27,18,317,-9,4,1026,cv,1.79,0,0
43724,2014,12,27,19,328,-9,0,1026,cv,2.68,0,0
43725,2014,12,27,20,349,-9,-3,1026,cv,3.57,0,0
43726,2014,12,27,21,327,-9,-4,1026,cv,4.46,0,0
43727,2014,12,27,22,348,-7,-4,1025,cv,5.35,0,0
43728,2014,12,27,23,363,-9,-5,1025,cv,6.24,0,0
43729,2014,12,28,0,385,-9,-6,1025,cv,6.69,0,0
43730,2014,12,28,1,393,-9,-4,1024,NE,1.79,0,0
43731,2014,12,28,2,388,-8,-3,1024,NW,3.13,0,0
43732,2014,12,28,3,444,-9,-3,1023,NW,6.26,0,0
43733,2014,12,28,4,334,-9,-4,1022,NW,9.39,0,0
43734,2014,12,28,5,284,-9,-4,1022,NW,11.18,0,0
43735,2014,12,28,6,264,-9,-3,1022,NW,14.31,0,0
43736,2014,12,28,7,221,-9,-4,1022,NW,17.44,0,0
43737,2014,12,28,8,160,-9,-4,1022,NE,1.79,0,0
43738,2014,12,28,9,160,-8,-1,1021,NE,3.58,0,0
43739,2014,12,28,10,92,-10,4,1021,NW,3.13,0,0
43740,2014,12,28,11,59,-11,7,1020,NW,7.15,0,0
43741,2014,12,28,12,69,-12,7,1019,NE,1.79,0,0
43742,2014,12,28,13,48,-13,8,1018,NW,5.81,0,0
43743,2014,12,28,14,32,-13,9,1018,NW,12.96,0,0
43744,2014,12,28,15,33,-14,8,1018,NW,20.11,0,0
43745,2014,12,28,16,45,-13,8,1018,NW,25.92,0,0
43746,2014,12,28,17,42,-13,7,1017,NW,29.94,0,0
43747,2014,12,28,18,41,-13,6,1018,NW,33.96,0,0
43748,2014,12,28,19,110,-13,6,1017,NW,37.98,0,0
43749,2014,12,28,20,175,-13,3,1017,cv,0.89,0,0
43750,2014,12,28,21,293,-13,1,1017,cv,1.78,0,0
43751,2014,12,28,22,324,-10,2,1017,cv,2.67,0,0
43752,2014,12,28,23,341,-10,-2,1017,cv,3.12,0,0
43753,2014,12,29,0,362,-10,-4,1016,cv,4.01,0,0
43754,2014,12,29,1,372,-10,-5,1016,cv,4.9,0,0
43755,2014,12,29,2,373,-11,-5,1015,cv,5.79,0,0
43756,2014,12,29,3,372,-11,-6,1015,cv,6.68,0,0
43757,2014,12,29,4,318,-12,-7,1014,cv,7.57,0,0
43758,2014,12,29,5,188,-12,-7,1014,cv,8.46,0,0
43759,2014,12,29,6,171,-13,-8,1014,NW,1.79,0,0
43760,2014,12,29,7,136,-12,-7,1014,NW,4.92,0,0
43761,2014,12,29,8,124,-12,-6,1014,cv,0.89,0,0
43762,2014,12,29,9,141,-10,-2,1014,cv,1.78,0,0
43763,2014,12,29,10,132,-11,3,1014,cv,2.67,0,0
43764,2014,12,29,11,134,-11,5,1014,cv,3.56,0,0
43765,2014,12,29,12,56,-12,9,1013,NW,3.13,0,0
43766,2014,12,29,13,48,-13,11,1012,NW,10.28,0,0
43767,2014,12,29,14,27,-14,11,1011,NW,17.43,0,0
43768,2014,12,29,15,28,-14,11,1011,NW,25.48,0,0
43769,2014,12,29,16,20,-15,11,1011,NW,32.63,0,0
43770,2014,12,29,17,22,-15,10,1012,NW,36.65,0,0
43771,2014,12,29,18,120,-15,6,1013,cv,0.89,0,0
43772,2014,12,29,19,109,-14,3,1013,cv,1.78,0,0
43773,2014,12,29,20,112,-12,1,1014,cv,2.67,0,0
43774,2014,12,29,21,128,-13,0,1015,cv,3.12,0,0
43775,2014,12,29,22,164,-12,-3,1015,NE,3.13,0,0
43776,2014,12,29,23,159,-12,-3,1016,NW,1.79,0,0
43777,2014,12,30,0,189,-12,-2,1016,cv,0.89,0,0
43778,2014,12,30,1,97,-13,-2,1016,NW,1.79,0,0
43779,2014,12,30,2,81,-13,-4,1016,NW,5.81,0,0
43780,2014,12,30,3,28,-13,-2,1017,NW,10.73,0,0
43781,2014,12,30,4,25,-13,-5,1017,NW,15.65,0,0
43782,2014,12,30,5,9,-13,-3,1017,NW,19.67,0,0
43783,2014,12,30,6,9,-14,-2,1017,NW,22.8,0,0
43784,2014,12,30,7,13,-13,-3,1018,cv,0.89,0,0
43785,2014,12,30,8,17,-15,0,1019,cv,1.78,0,0
43786,2014,12,30,9,16,-13,2,1020,NW,1.79,0,0
43787,2014,12,30,10,25,-14,5,1020,NE,1.79,0,0
43788,2014,12,30,11,48,-15,6,1020,SE,1.79,0,0
43789,2014,12,30,12,49,-15,7,1019,SE,3.58,0,0
43790,2014,12,30,13,73,-15,6,1018,SE,6.71,0,0
43791,2014,12,30,14,65,-14,6,1018,SE,9.84,0,0
43792,2014,12,30,15,55,-14,6,1017,SE,11.63,0,0
43793,2014,12,30,16,60,-14,6,1018,cv,0.89,0,0
43794,2014,12,30,17,63,-14,5,1019,NE,1.79,0,0
43795,2014,12,30,18,79,-13,2,1020,NE,3.58,0,0
43796,2014,12,30,19,35,-8,6,1021,NW,5.81,0,0
43797,2014,12,30,20,26,-11,5,1022,NW,12.96,0,0
43798,2014,12,30,21,20,-12,4,1023,NW,21.9,0,0
43799,2014,12,30,22,8,-21,2,1025,NW,31.73,0,0
43800,2014,12,30,23,16,-22,0,1026,NW,38.88,0,0
43801,2014,12,31,0,10,-19,-1,1027,NW,51.84,0,0
43802,2014,12,31,1,11,-18,-1,1028,NW,61.67,0,0
43803,2014,12,31,2,20,-17,-1,1028,NW,70.61,0,0
43804,2014,12,31,3,9,-17,-1,1029,NW,81.79,0,0
43805,2014,12,31,4,8,-19,-2,1030,NW,94.75,0,0
43806,2014,12,31,5,9,-21,-3,1030,NW,109.95,0,0
43807,2014,12,31,6,8,-23,-4,1032,NW,130.07,0,0
43808,2014,12,31,7,8,-22,-5,1034,NW,143.03,0,0
43809,2014,12,31,8,8,-22,-5,1034,NW,150.18,0,0
43810,2014,12,31,9,8,-22,-3,1034,NW,155.99,0,0
43811,2014,12,31,10,7,-22,-2,1034,NW,163.14,0,0
43812,2014,12,31,11,12,-22,-2,1034,NW,170.29,0,0
43813,2014,12,31,12,17,-22,0,1033,NW,177.44,0,0
43814,2014,12,31,13,11,-27,0,1032,NW,186.38,0,0
43815,2014,12,31,14,9,-27,1,1032,NW,196.21,0,0
43816,2014,12,31,15,11,-26,1,1032,NW,205.15,0,0
43817,2014,12,31,16,8,-23,0,1032,NW,214.09,0,0
43818,2014,12,31,17,9,-22,-1,1033,NW,221.24,0,0
43819,2014,12,31,18,10,-22,-2,1033,NW,226.16,0,0
43820,2014,12,31,19,8,-23,-2,1034,NW,231.97,0,0
43821,2014,12,31,20,10,-22,-3,1034,NW,237.78,0,0
43822,2014,12,31,21,10,-22,-3,1034,NW,242.7,0,0
43823,2014,12,31,22,8,-22,-4,1034,NW,246.72,0,0
43824,2014,12,31,23,12,-21,-3,1034,NW,249.85,0,0
